MJD,Wavelength,Flux
1.00945,1850,7.16778e-14
1.00945,1860,7.39251e-14
1.00945,1870,7.10322e-14
1.00945,1880,7.50876e-14
1.00945,1890,7.65121e-14
1.00945,1900,7.44729e-14
1.00945,1910,7.3224e-14
1.00945,1920,7.56983e-14
1.00945,1930,7.61694e-14
1.00945,1940,7.62221e-14
1.00945,1950,7.60648e-14
1.00945,1960,7.5067e-14
1.00945,1970,7.2612e-14
1.00945,1980,6.86561e-14
1.00945,1990,6.56632e-14
1.00945,2000,6.68367e-14
1.00945,2010,6.59904e-14
1.00945,2020,6.77968e-14
1.00945,2030,6.88525e-14
1.00945,2040,6.91394e-14
1.00945,2050,6.92959e-14
1.00945,2060,6.85985e-14
1.00945,2070,6.77667e-14
1.00945,2080,6.68764e-14
1.00945,2090,6.58676e-14
1.00945,2100,6.47024e-14
1.00945,2110,6.33556e-14
1.00945,2120,6.20354e-14
1.00945,2130,6.10879e-14
1.00945,2140,6.01598e-14
1.00945,2150,5.92483e-14
1.00945,2160,5.85083e-14
1.00945,2170,5.77443e-14
1.00945,2180,5.49977e-14
1.00945,2190,4.62997e-14
1.00945,2200,4.5095e-14
1.00945,2210,4.98149e-14
1.00945,2220,5.19707e-14
1.00945,2230,5.28949e-14
1.00945,2240,5.297e-14
1.00945,2250,5.30449e-14
1.00945,2260,5.31549e-14
1.00945,2270,5.32855e-14
1.00945,2280,5.32744e-14
1.00945,2290,5.31104e-14
1.00945,2300,5.25731e-14
1.00945,2310,5.14659e-14
1.00945,2320,5.00785e-14
1.00945,2330,4.85925e-14
1.00945,2340,4.72841e-14
1.00945,2350,4.63929e-14
1.00945,2360,4.59501e-14
1.00945,2370,4.57719e-14
1.00945,2380,4.57002e-14
1.00945,2390,4.55205e-14
1.00945,2400,4.52507e-14
1.00945,2410,4.51082e-14
1.00945,2420,4.48422e-14
1.00945,2430,4.42676e-14
1.00945,2440,4.35008e-14
1.00945,2450,4.27037e-14
1.00945,2460,4.19805e-14
1.00945,2470,4.12639e-14
1.00945,2480,4.05869e-14
1.00945,2490,3.99689e-14
1.00945,2500,3.93821e-14
1.00945,2510,3.88686e-14
1.00945,2520,3.8469e-14
1.00945,2530,3.8125e-14
1.00945,2540,3.78227e-14
1.00945,2550,3.75876e-14
1.00945,2560,3.7545e-14
1.00945,2570,3.74949e-14
1.00945,2580,3.73228e-14
1.00945,2590,3.71415e-14
1.00945,2600,3.70647e-14
1.00945,2610,3.72163e-14
1.00945,2620,3.73662e-14
1.00945,2630,3.73729e-14
1.00945,2640,3.7033e-14
1.00945,2650,3.64606e-14
1.00945,2660,3.58178e-14
1.00945,2670,3.51108e-14
1.00945,2680,3.43791e-14
1.00945,2690,3.36502e-14
1.00945,2700,3.29465e-14
1.00945,2710,3.22823e-14
1.00945,2720,3.17165e-14
1.00945,2730,3.11831e-14
1.00945,2740,3.06832e-14
1.00945,2750,3.0224e-14
1.00945,2760,2.98018e-14
1.00945,2770,2.94206e-14
1.00945,2780,2.90855e-14
1.00945,2790,2.87921e-14
1.00945,2800,2.85018e-14
1.00945,2810,2.81868e-14
1.00945,2820,2.78776e-14
1.00945,2830,2.76416e-14
1.00945,2840,2.73773e-14
1.00945,2850,2.71905e-14
1.00945,2860,2.70824e-14
1.00945,2870,2.69818e-14
1.00945,2880,2.68439e-14
1.00945,2890,2.66863e-14
1.00945,2900,2.65719e-14
1.00945,2910,2.64909e-14
1.00945,2920,2.6419e-14
1.00945,2930,2.63137e-14
1.00945,2940,2.61322e-14
1.00945,2950,2.58807e-14
1.00945,2960,2.55716e-14
1.00945,2970,2.52449e-14
1.00945,2980,2.49248e-14
1.00945,2990,2.46474e-14
1.00945,3000,2.44326e-14
1.00945,3010,2.4353e-14
1.00945,3020,2.43038e-14
1.00945,3030,2.45864e-14
1.00945,3040,2.47407e-14
1.00945,3050,2.47133e-14
1.00945,3060,2.47747e-14
1.00945,3070,2.4788e-14
1.00945,3080,2.47661e-14
1.00945,3090,2.45839e-14
1.00945,3100,2.42919e-14
1.00945,3110,2.3921e-14
1.00945,3120,2.3426e-14
1.00945,3130,2.2953e-14
1.00945,3140,2.25294e-14
1.00945,3150,2.21033e-14
1.00945,3160,2.17096e-14
1.00945,3170,2.13718e-14
1.00945,3180,2.10572e-14
1.00945,3190,2.0782e-14
1.00945,3200,2.0539e-14
1.00945,3210,2.0308e-14
1.00945,3220,2.00448e-14
1.00945,3230,1.97849e-14
1.00945,3240,1.95277e-14
1.00945,3250,1.92826e-14
1.00945,3260,1.90497e-14
1.00945,3270,1.8832e-14
1.00945,3280,1.86292e-14
1.00945,3290,1.84405e-14
1.00945,3300,1.82608e-14
1.00945,3310,1.80891e-14
1.00945,3320,1.79134e-14
1.00945,3330,1.77376e-14
1.00945,3340,1.75658e-14
1.00945,3350,1.7402e-14
1.00945,3360,1.72379e-14
1.00945,3370,1.70735e-14
1.00945,3380,1.69189e-14
1.00945,3390,1.67738e-14
1.00945,3400,1.663e-14
1.00945,3410,1.64881e-14
1.00945,3420,1.63582e-14
1.00945,3430,1.6243e-14
1.00945,3440,1.61073e-14
1.00945,3450,1.59991e-14
1.00945,3460,1.58968e-14
1.00945,3470,1.57651e-14
1.00945,3480,1.56279e-14
1.00945,3490,1.55361e-14
1.00945,3500,1.53958e-14
1.00945,3510,1.52609e-14
1.00945,3520,1.5148e-14
1.00945,3530,1.50212e-14
1.00945,3540,1.48877e-14
1.00945,3550,1.47195e-14
1.00945,3560,1.46624e-14
1.00945,3570,1.45578e-14
1.00945,3580,1.44157e-14
1.00945,3590,1.44259e-14
1.00945,3600,1.44354e-14
1.00945,3610,1.44584e-14
1.00945,3620,1.44815e-14
1.00945,3630,1.43945e-14
1.00945,3640,1.42299e-14
1.00945,3650,1.41938e-14
1.00945,3660,1.39267e-14
1.00945,3670,1.38539e-14
1.00945,3680,1.37077e-14
1.00945,3690,1.35163e-14
1.00945,3700,1.34007e-14
1.00945,3710,1.31905e-14
1.00945,3720,1.30875e-14
1.00945,3730,1.30121e-14
1.00945,3740,1.29033e-14
1.00945,3750,1.28407e-14
1.00945,3760,1.27056e-14
1.00945,3770,1.25372e-14
1.00945,3780,1.24114e-14
1.00945,3790,1.22545e-14
1.00945,3800,1.21721e-14
1.00945,3810,1.21535e-14
1.00945,3820,1.20179e-14
1.00945,3830,1.19725e-14
1.00945,3840,1.18354e-14
1.00945,3850,1.17227e-14
1.00945,3860,1.1505e-14
1.00945,3870,1.14789e-14
1.00945,3880,1.13759e-14
1.00945,3890,1.12181e-14
1.00945,3900,1.09839e-14
1.00945,3910,1.09232e-14
1.00945,3920,1.06824e-14
1.00945,3930,1.04806e-14
1.00945,3940,1.09194e-14
1.00945,3950,1.08859e-14
1.00945,3960,1.06498e-14
1.00945,3970,1.09283e-14
1.00945,3980,1.07595e-14
1.00945,3990,1.05904e-14
1.00945,4000,1.05799e-14
1.00945,4010,1.04726e-14
1.00945,4020,1.03505e-14
1.00945,4030,1.02497e-14
1.00945,4040,1.0154e-14
1.00945,4050,1.00323e-14
1.00945,4060,9.91292e-15
1.00945,4070,9.78065e-15
1.00945,4080,9.64775e-15
1.00945,4090,9.52035e-15
1.00945,4100,9.38921e-15
1.00945,4110,9.26513e-15
1.00945,4120,9.15601e-15
1.00945,4130,9.07384e-15
1.00945,4140,8.95494e-15
1.00945,4150,9.06291e-15
1.00945,4160,8.92632e-15
1.00945,4170,9.15306e-15
1.00945,4180,9.16203e-15
1.00945,4190,9.10524e-15
1.00945,4200,9.10838e-15
1.00945,4210,9.06434e-15
1.00945,4220,8.98484e-15
1.00945,4230,8.92442e-15
1.00945,4240,8.83639e-15
1.00945,4250,8.73535e-15
1.00945,4260,8.63344e-15
1.00945,4270,8.50337e-15
1.00945,4280,8.38274e-15
1.00945,4290,8.36039e-15
1.00945,4300,8.2491e-15
1.00945,4310,8.25032e-15
1.00945,4320,8.10179e-15
1.00945,4330,8.05607e-15
1.00945,4340,7.96236e-15
1.00945,4350,7.14981e-15
1.00945,4360,7.10512e-15
1.00945,4370,7.06715e-15
1.00945,4380,7.01937e-15
1.00945,4390,6.98006e-15
1.00945,4400,6.94429e-15
1.00945,4410,6.92043e-15
1.00945,4420,6.91791e-15
1.00945,4430,6.93358e-15
1.00945,4440,6.99193e-15
1.00945,4450,7.11706e-15
1.00945,4460,7.22895e-15
1.00945,4470,7.42833e-15
1.00945,4480,7.62736e-15
1.00945,4490,7.91463e-15
1.00945,4500,8.05858e-15
1.00945,4510,8.26118e-15
1.00945,4520,8.16664e-15
1.00945,4530,8.31836e-15
1.00945,4540,8.09103e-15
1.00945,4550,8.07303e-15
1.00945,4560,7.92723e-15
1.00945,4570,7.78514e-15
1.00945,4580,7.69799e-15
1.00945,4590,7.54406e-15
1.00945,4600,7.41518e-15
1.00945,4610,7.29743e-15
1.00945,4620,7.19158e-15
1.00945,4630,7.1114e-15
1.00945,4640,7.02286e-15
1.00945,4650,7.06552e-15
1.00945,4660,7.03615e-15
1.00945,4670,7.14565e-15
1.00945,4680,7.16398e-15
1.00945,4690,7.12237e-15
1.00945,4700,7.16051e-15
1.00945,4710,7.09086e-15
1.00945,4720,7.11234e-15
1.00945,4730,7.05363e-15
1.00945,4740,7.01365e-15
1.00945,4750,6.95269e-15
1.00945,4760,6.89403e-15
1.00945,4770,6.82121e-15
1.00945,4780,6.75294e-15
1.00945,4790,6.68107e-15
1.00945,4800,6.61555e-15
1.00945,4810,6.54687e-15
1.00945,4820,6.49948e-15
1.00945,4830,6.43401e-15
1.00945,4840,6.37831e-15
1.00945,4850,6.31186e-15
1.00945,4860,6.25115e-15
1.00945,4870,6.18886e-15
1.00945,4880,6.12897e-15
1.00945,4890,6.07137e-15
1.00945,4900,6.02011e-15
1.00945,4910,5.97144e-15
1.00945,4920,5.92945e-15
1.00945,4930,5.88979e-15
1.00945,4940,5.85373e-15
1.00945,4950,5.81998e-15
1.00945,4960,5.78882e-15
1.00945,4970,5.75887e-15
1.00945,4980,5.73164e-15
1.00945,4990,5.70555e-15
1.00945,5000,5.68173e-15
1.00945,5010,5.65868e-15
1.00945,5020,5.63781e-15
1.00945,5030,5.61723e-15
1.00945,5040,5.59852e-15
1.00945,5050,5.58053e-15
1.00945,5060,5.56463e-15
1.00945,5070,5.54714e-15
1.00945,5080,5.53254e-15
1.00945,5090,5.51645e-15
1.00945,5100,5.50217e-15
1.00945,5110,5.48858e-15
1.00945,5120,5.47244e-15
1.00945,5130,5.45762e-15
1.00945,5140,5.44033e-15
1.00945,5150,5.42478e-15
1.00945,5160,5.40752e-15
1.00945,5170,5.38093e-15
1.00945,5180,5.37619e-15
1.00945,5190,5.35446e-15
1.00945,5200,5.34562e-15
1.00945,5210,5.32884e-15
1.00945,5220,5.31232e-15
1.00945,5230,5.29532e-15
1.00945,5240,5.27723e-15
1.00945,5250,5.26069e-15
1.00945,5260,5.24204e-15
1.00945,5270,5.22564e-15
1.00945,5280,5.20734e-15
1.00945,5290,5.19078e-15
1.00945,5300,5.17328e-15
1.00945,5310,5.15634e-15
1.00945,5320,5.14078e-15
1.00945,5330,5.12603e-15
1.00945,5340,5.11355e-15
1.00945,5350,5.1025e-15
1.00945,5360,5.09366e-15
1.00945,5370,5.08385e-15
1.00945,5380,5.07293e-15
1.00945,5390,5.06099e-15
1.00945,5400,5.04671e-15
1.00945,5410,5.0341e-15
1.00945,5420,5.02085e-15
1.00945,5430,5.00804e-15
1.00945,5440,4.99419e-15
1.00945,5450,4.97476e-15
1.00945,5460,4.98867e-15
1.00945,5470,4.94493e-15
1.00945,5480,4.93911e-15
1.00945,5490,4.90237e-15
1.00945,5500,4.88418e-15
1.00945,5510,4.85083e-15
1.00945,5520,4.82299e-15
1.00945,5530,4.7916e-15
1.00945,5540,4.75942e-15
1.00945,5550,4.72826e-15
1.00945,5560,4.69787e-15
1.00945,5570,4.66589e-15
1.00945,5580,4.6393e-15
1.00945,5590,4.60909e-15
1.00945,5600,4.50429e-15
1.00945,5610,4.52262e-15
1.00945,5620,4.43545e-15
1.00945,5630,4.33975e-15
3.75523,1850,6.96371e-14
3.75523,1860,7.18205e-14
3.75523,1870,6.90099e-14
3.75523,1880,7.29499e-14
3.75523,1890,7.43338e-14
3.75523,1900,7.23527e-14
3.75523,1910,7.11393e-14
3.75523,1920,7.35432e-14
3.75523,1930,7.40008e-14
3.75523,1940,7.4052e-14
3.75523,1950,7.38993e-14
3.75523,1960,7.29299e-14
3.75523,1970,7.05448e-14
3.75523,1980,6.67015e-14
3.75523,1990,6.37938e-14
3.75523,2000,6.49338e-14
3.75523,2010,6.41116e-14
3.75523,2020,6.58666e-14
3.75523,2030,6.68923e-14
3.75523,2040,6.7171e-14
3.75523,2050,6.73231e-14
3.75523,2060,6.66455e-14
3.75523,2070,6.58374e-14
3.75523,2080,6.49724e-14
3.75523,2090,6.39924e-14
3.75523,2100,6.28603e-14
3.75523,2110,6.15518e-14
3.75523,2120,6.02692e-14
3.75523,2130,5.93487e-14
3.75523,2140,5.84471e-14
3.75523,2150,5.75615e-14
3.75523,2160,5.68426e-14
3.75523,2170,5.61004e-14
3.75523,2180,5.34319e-14
3.75523,2190,4.49815e-14
3.75523,2200,4.38112e-14
3.75523,2210,4.83966e-14
3.75523,2220,5.04911e-14
3.75523,2230,5.1389e-14
3.75523,2240,5.1462e-14
3.75523,2250,5.15347e-14
3.75523,2260,5.16416e-14
3.75523,2270,5.17685e-14
3.75523,2280,5.17577e-14
3.75523,2290,5.15984e-14
3.75523,2300,5.10764e-14
3.75523,2310,5.00007e-14
3.75523,2320,4.86527e-14
3.75523,2330,4.72091e-14
3.75523,2340,4.59379e-14
3.75523,2350,4.50721e-14
3.75523,2360,4.46419e-14
3.75523,2370,4.44687e-14
3.75523,2380,4.43992e-14
3.75523,2390,4.42246e-14
3.75523,2400,4.39624e-14
3.75523,2410,4.38239e-14
3.75523,2420,4.35655e-14
3.75523,2430,4.30073e-14
3.75523,2440,4.22623e-14
3.75523,2450,4.14879e-14
3.75523,2460,4.07853e-14
3.75523,2470,4.00891e-14
3.75523,2480,3.94314e-14
3.75523,2490,3.8831e-14
3.75523,2500,3.82609e-14
3.75523,2510,3.77621e-14
3.75523,2520,3.73738e-14
3.75523,2530,3.70396e-14
3.75523,2540,3.67459e-14
3.75523,2550,3.65175e-14
3.75523,2560,3.64761e-14
3.75523,2570,3.64275e-14
3.75523,2580,3.62602e-14
3.75523,2590,3.60841e-14
3.75523,2600,3.60095e-14
3.75523,2610,3.61567e-14
3.75523,2620,3.63024e-14
3.75523,2630,3.63089e-14
3.75523,2640,3.59787e-14
3.75523,2650,3.54226e-14
3.75523,2660,3.47981e-14
3.75523,2670,3.41112e-14
3.75523,2680,3.34003e-14
3.75523,2690,3.26921e-14
3.75523,2700,3.20085e-14
3.75523,2710,3.13632e-14
3.75523,2720,3.08136e-14
3.75523,2730,3.02953e-14
3.75523,2740,2.98096e-14
3.75523,2750,2.93635e-14
3.75523,2760,2.89533e-14
3.75523,2770,2.8583e-14
3.75523,2780,2.82574e-14
3.75523,2790,2.79724e-14
3.75523,2800,2.76904e-14
3.75523,2810,2.73844e-14
3.75523,2820,2.70839e-14
3.75523,2830,2.68546e-14
3.75523,2840,2.65979e-14
3.75523,2850,2.64164e-14
3.75523,2860,2.63113e-14
3.75523,2870,2.62136e-14
3.75523,2880,2.60797e-14
3.75523,2890,2.59265e-14
3.75523,2900,2.58154e-14
3.75523,2910,2.57367e-14
3.75523,2920,2.56669e-14
3.75523,2930,2.55645e-14
3.75523,2940,2.53882e-14
3.75523,2950,2.51439e-14
3.75523,2960,2.48436e-14
3.75523,2970,2.45262e-14
3.75523,2980,2.42152e-14
3.75523,2990,2.39457e-14
3.75523,3000,2.3737e-14
3.75523,3010,2.36596e-14
3.75523,3020,2.36119e-14
3.75523,3030,2.38864e-14
3.75523,3040,2.40364e-14
3.75523,3050,2.40097e-14
3.75523,3060,2.40694e-14
3.75523,3070,2.40823e-14
3.75523,3080,2.4061e-14
3.75523,3090,2.3884e-14
3.75523,3100,2.36003e-14
3.75523,3110,2.324e-14
3.75523,3120,2.27591e-14
3.75523,3130,2.22995e-14
3.75523,3140,2.1888e-14
3.75523,3150,2.1474e-14
3.75523,3160,2.10915e-14
3.75523,3170,2.07633e-14
3.75523,3180,2.04578e-14
3.75523,3190,2.01903e-14
3.75523,3200,1.99543e-14
3.75523,3210,1.97298e-14
3.75523,3220,1.94741e-14
3.75523,3230,1.92216e-14
3.75523,3240,1.89717e-14
3.75523,3250,1.87336e-14
3.75523,3260,1.85074e-14
3.75523,3270,1.82958e-14
3.75523,3280,1.80988e-14
3.75523,3290,1.79155e-14
3.75523,3300,1.77409e-14
3.75523,3310,1.75741e-14
3.75523,3320,1.74034e-14
3.75523,3330,1.72326e-14
3.75523,3340,1.70657e-14
3.75523,3350,1.69066e-14
3.75523,3360,1.67471e-14
3.75523,3370,1.65875e-14
3.75523,3380,1.64372e-14
3.75523,3390,1.62963e-14
3.75523,3400,1.61565e-14
3.75523,3410,1.60187e-14
3.75523,3420,1.58925e-14
3.75523,3430,1.57806e-14
3.75523,3440,1.56488e-14
3.75523,3450,1.55436e-14
3.75523,3460,1.54443e-14
3.75523,3470,1.53163e-14
3.75523,3480,1.51829e-14
3.75523,3490,1.50938e-14
3.75523,3500,1.49575e-14
3.75523,3510,1.48264e-14
3.75523,3520,1.47168e-14
3.75523,3530,1.45935e-14
3.75523,3540,1.44638e-14
3.75523,3550,1.43005e-14
3.75523,3560,1.4245e-14
3.75523,3570,1.41433e-14
3.75523,3580,1.40053e-14
3.75523,3590,1.40152e-14
3.75523,3600,1.40244e-14
3.75523,3610,1.40467e-14
3.75523,3620,1.40692e-14
3.75523,3630,1.39846e-14
3.75523,3640,1.38247e-14
3.75523,3650,1.37897e-14
3.75523,3660,1.35302e-14
3.75523,3670,1.34595e-14
3.75523,3680,1.33174e-14
3.75523,3690,1.31315e-14
3.75523,3700,1.30191e-14
3.75523,3710,1.2815e-14
3.75523,3720,1.27149e-14
3.75523,3730,1.26417e-14
3.75523,3740,1.2536e-14
3.75523,3750,1.24752e-14
3.75523,3760,1.23439e-14
3.75523,3770,1.21802e-14
3.75523,3780,1.2058e-14
3.75523,3790,1.19057e-14
3.75523,3800,1.18255e-14
3.75523,3810,1.18075e-14
3.75523,3820,1.16758e-14
3.75523,3830,1.16317e-14
3.75523,3840,1.14984e-14
3.75523,3850,1.1389e-14
3.75523,3860,1.11775e-14
3.75523,3870,1.11521e-14
3.75523,3880,1.1052e-14
3.75523,3890,1.08988e-14
3.75523,3900,1.06712e-14
3.75523,3910,1.06123e-14
3.75523,3920,1.03783e-14
3.75523,3930,1.01822e-14
3.75523,3940,1.06085e-14
3.75523,3950,1.0576e-14
3.75523,3960,1.03466e-14
3.75523,3970,1.06172e-14
3.75523,3980,1.04531e-14
3.75523,3990,1.02889e-14
3.75523,4000,1.02787e-14
3.75523,4010,1.01744e-14
3.75523,4020,1.00558e-14
3.75523,4030,9.95791e-15
3.75523,4040,9.86488e-15
3.75523,4050,9.74667e-15
3.75523,4060,9.6307e-15
3.75523,4070,9.5022e-15
3.75523,4080,9.37308e-15
3.75523,4090,9.24931e-15
3.75523,4100,9.1219e-15
3.75523,4110,9.00135e-15
3.75523,4120,8.89534e-15
3.75523,4130,8.81551e-15
3.75523,4140,8.69999e-15
3.75523,4150,8.80489e-15
3.75523,4160,8.67219e-15
3.75523,4170,8.89248e-15
3.75523,4180,8.90119e-15
3.75523,4190,8.84601e-15
3.75523,4200,8.84906e-15
3.75523,4210,8.80628e-15
3.75523,4220,8.72904e-15
3.75523,4230,8.67034e-15
3.75523,4240,8.58482e-15
3.75523,4250,8.48666e-15
3.75523,4260,8.38765e-15
3.75523,4270,8.26128e-15
3.75523,4280,8.14409e-15
3.75523,4290,8.12237e-15
3.75523,4300,8.01425e-15
3.75523,4310,8.01544e-15
3.75523,4320,7.87113e-15
3.75523,4330,7.82672e-15
3.75523,4340,7.73567e-15
3.75523,4350,7.70773e-15
3.75523,4360,7.66182e-15
3.75523,4370,7.62311e-15
3.75523,4380,7.57378e-15
3.75523,4390,7.53354e-15
3.75523,4400,7.49708e-15
3.75523,4410,7.47345e-15
3.75523,4420,7.47282e-15
3.75523,4430,7.49184e-15
3.75523,4440,7.55698e-15
3.75523,4450,7.69435e-15
3.75523,4460,7.81745e-15
3.75523,4470,8.03524e-15
3.75523,4480,8.25274e-15
3.75523,4490,8.56585e-15
3.75523,4500,8.72395e-15
3.75523,4510,8.94563e-15
3.75523,4520,8.84556e-15
3.75523,4530,9.01222e-15
3.75523,4540,8.76817e-15
3.75523,4550,8.7509e-15
3.75523,4560,8.59503e-15
3.75523,4570,8.44308e-15
3.75523,4580,8.35064e-15
3.75523,4590,8.18569e-15
3.75523,4600,8.04782e-15
3.75523,4610,7.92195e-15
3.75523,4620,7.80892e-15
3.75523,4630,7.72371e-15
3.75523,4640,7.62936e-15
3.75523,4650,7.67752e-15
3.75523,4660,7.64739e-15
3.75523,4670,7.76822e-15
